area,iptu,taxa_condominial,num_quartos,num_banheiros,num_suites,num_vagas_garagem,num_andares,tipo_imovel,estado_construcao,fonte,imovel_lancamento,bl_temporada,vista_mar_bin,mobiliado_bin,preco_m2
69.0,776.0,654.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,18695.652173913044
58.0,1000.0,730.0,0,2,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,7241.379310344828
253.0,6398.0,,4,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6324.110671936759
116.0,,1350.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6810.3448275862065
85.0,245.0,756.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10235.29411764706
58.0,1000.0,730.0,0,2,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,7241.379310344828
392.0,,1900.0,4,6,4,3,0,Cobertura,desconhecido,Viva Real,0,0,1,0,14030.612244897959
385.0,1.0,0.0,0,0,0,0,0,Lote/Terreno,desconhecido,Viva Real,0,0,1,0,1818.1818181818182
143.0,,1663.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10349.65034965035
185.0,40.0,2400.0,4,4,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14048.648648648648
385.0,1.0,0.0,0,0,0,0,0,Lote/Terreno,desconhecido,Viva Real,0,0,1,0,1818.1818181818182
69.0,776.0,654.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,18695.652173913044
62.0,1100.0,390.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5887.096774193548
219.0,,1900.0,3,4,2,3,0,Apartamento,desconhecido,Viva Real,0,0,1,0,9132.4200913242
163.0,,1833.0,0,0,0,1,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,7361.963190184049
32.0,,,1,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13281.25
78.0,166.0,492.0,2,3,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5000.0
58.0,1000.0,730.0,0,2,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,7241.379310344828
275.0,1813.0,1886.0,3,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6000.0
62.0,1100.0,390.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5887.096774193548
256.0,,1509.0,2,4,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,14062.5
60.0,1196.0,720.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,4833.333333333333
253.0,6398.0,,4,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6324.110671936759
385.0,1.0,0.0,0,0,0,0,0,Lote/Terreno,desconhecido,Viva Real,0,0,1,0,1818.1818181818182
185.0,10500.0,2699.0,3,3,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13513.513513513513
163.0,,1833.0,0,0,0,1,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,7361.963190184049
138.0,4776.0,1047.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,21806.9153612532
272.0,9719.0,4200.0,4,5,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9191.176470588236
141.0,3040.0,1258.0,2,4,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6170.212765957447
62.0,1100.0,390.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5887.096774193548
117.0,419.0,700.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16666.666666666668
190.0,0.0,1300.0,4,5,2,3,0,Apartamento,desconhecido,Viva Real,0,0,1,0,9894.736842105263
125.0,0.0,500.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14400.0
140.0,343.0,1247.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8428.57142857143
90.0,90.0,750.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15100.0
42.0,60.0,635.0,1,2,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6904.761904761905
256.0,956.0,2368.0,4,2,4,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14843.75
165.0,2367.0,890.0,0,2,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,7878.787878787879
180.0,1.0,1200.0,5,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13888.888888888889
90.0,2458.0,1390.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9444.444444444445
94.0,1300.0,934.0,3,1,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15851.063829787234
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15539.567164179105
117.0,,850.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13162.393162393162
39.0,2050.0,316.0,0,1,0,1,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,9230.76923076923
104.0,112.0,556.0,2,2,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,3557.6923076923076
78.0,0.0,0.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9416.589743589744
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15539.567164179105
135.0,0.0,0.0,3,5,3,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,17041.05185185185
287.0,1010.0,1656.0,4,3,2,3,0,Cobertura,desconhecido,Viva Real,0,0,0,1,7665.505226480836
43.0,914.0,,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,11604.651162790698
117.0,,850.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13162.393162393162
166.0,,,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8433.734939759037
78.0,0.0,0.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9416.589743589744
57.0,0.0,2241.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11929.82456140351
51.0,,,0,0,0,1,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,11568.627450980392
180.0,0.0,0.0,4,6,4,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14944.444444444445
135.0,0.0,0.0,3,5,3,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,17041.05185185185
57.0,0.0,2241.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11929.82456140351
49.0,1071.0,603.0,1,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,16632.65306122449
287.0,1010.0,1656.0,4,3,2,3,0,Cobertura,desconhecido,Viva Real,0,0,0,1,7665.505226480836
166.0,,,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8433.734939759037
266.0,,,4,1,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9210.526315789473
227.0,0.0,1150.0,3,4,3,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9687.224669603524
232.0,567.0,2581.0,4,2,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5991.379310344828
51.0,,,0,0,0,1,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,11568.627450980392
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15539.567164179105
49.0,1071.0,603.0,1,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,16632.65306122449
53.0,1010.0,571.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8490.566037735849
167.0,5100.0,1850.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,17065.868263473054
200.0,3050.0,0.0,2,2,2,1,0,Cobertura,desconhecido,Viva Real,0,0,0,0,4995.0
227.0,0.0,1150.0,3,4,3,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9687.224669603524
67.0,107.0,450.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11194.029850746268
130.0,470.0,708.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8846.153846153846
86.0,1296.0,900.0,3,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5523.2558139534885
117.0,,850.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13162.393162393162
97.0,343.0,926.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,9793.814432989691
156.0,1200.0,1800.0,3,2,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6282.051282051282
78.0,0.0,0.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9416.589743589744
200.0,3050.0,0.0,2,2,2,1,0,Cobertura,desconhecido,Viva Real,0,0,0,0,4995.0
153.0,0.0,0.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11854.823529411764
256.0,0.0,1500.0,2,4,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,1,14843.75
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15539.567164179105
178.0,5547.0,2539.0,4,1,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13483.14606741573
97.0,343.0,926.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,9793.814432989691
44.0,,415.0,0,1,0,0,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,8636.363636363636
153.0,0.0,0.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11854.823529411764
58.0,1309.0,663.0,0,0,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,11379.310344827587
102.0,1800.0,1000.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8627.450980392157
122.0,2000.0,1000.0,3,4,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,10639.344262295082
110.0,200.0,800.0,3,4,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6272.727272727273
117.0,,850.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13162.393162393162
184.0,7541.0,2469.0,3,4,3,4,9,Apartamento,desconhecido,Viva Real,0,0,0,0,13586.95652173913
78.0,0.0,0.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9416.589743589744
44.0,,415.0,0,1,0,0,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,8636.363636363636
254.0,1500.0,1100.0,3,2,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12992.125984251968
157.0,3000.0,1300.0,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7961.783439490446
32.0,423.0,280.0,1,1,1,1,0,Flat,desconhecido,Viva Real,0,0,0,1,12968.75
184.0,7541.0,2469.0,3,4,3,4,9,Apartamento,desconhecido,Viva Real,0,0,0,0,13586.95652173913
133.0,2000.0,1100.0,3,3,1,2,0,Cobertura,desconhecido,Viva Real,0,0,1,1,12781.954887218046
95.0,1482.0,750.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5684.210526315789
39.0,2050.0,316.0,0,1,0,1,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,9230.76923076923
122.0,2000.0,1000.0,3,4,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,10639.344262295082
34.0,0.0,0.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,16176.470588235294
123.0,0.0,997.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15447.154471544716
35.0,142.0,396.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5428.571428571428
155.0,568.0,1326.0,3,3,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15787.09677419355
274.0,8900.0,1700.0,4,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5839.41605839416
200.0,3050.0,0.0,2,2,2,1,0,Cobertura,desconhecido,Viva Real,0,0,0,0,4995.0
123.0,0.0,997.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15447.154471544716
124.0,,1579.0,4,1,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13306.451612903225
25.0,548.0,0.0,0,0,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,1,21806.9153612532
155.0,568.0,1326.0,3,3,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15787.09677419355
162.0,,750.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7098.765432098766
130.0,110.0,400.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6146.153846153846
114.0,2700.0,1300.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10526.315789473685
68.0,1400.0,680.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11470.588235294117
64.0,1607.0,526.0,3,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6562.5
130.0,110.0,400.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6146.153846153846
162.0,,750.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7098.765432098766
100.0,2020.0,1204.0,0,0,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,12400.0
145.0,,1430.0,4,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8806.896551724138
77.0,698.0,700.0,2,2,1,1,5,Apartamento,desconhecido,Viva Real,0,0,0,0,8441.558441558442
200.0,3050.0,0.0,2,2,2,1,0,Cobertura,desconhecido,Viva Real,0,0,0,0,4995.0
86.0,2700.0,1250.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10988.372093023256
210.0,829.0,1465.0,2,1,2,2,0,Cobertura,desconhecido,Viva Real,0,0,0,1,14000.0
108.0,435.0,1368.0,3,1,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10740.74074074074
210.0,829.0,1465.0,2,1,2,2,0,Cobertura,desconhecido,Viva Real,0,0,0,1,14000.0
44.0,,415.0,0,1,0,0,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,8636.363636363636
174.0,2073.0,1015.0,0,2,0,2,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,4942.528735632184
158.0,0.0,1400.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12025.316455696202
184.0,7541.0,2469.0,3,4,3,4,9,Apartamento,desconhecido,Viva Real,0,0,0,0,13586.95652173913
185.0,4309.0,1700.0,4,5,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8648.648648648648
46.0,1200.0,363.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8043.478260869565
500.0,,,7,8,7,4,0,Casa,desconhecido,Viva Real,0,0,0,1,11000.0
184.0,7541.0,2469.0,3,4,3,4,9,Apartamento,desconhecido,Viva Real,0,0,0,0,13586.95652173913
110.0,,1660.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12272.727272727272
143.0,5000.0,1663.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,11188.811188811189
44.0,,415.0,0,1,0,0,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,8636.363636363636
61.0,0.0,0.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,1,9739.540983606557
100.0,0.0,0.0,2,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21300.0
63.0,,,0,0,1,0,0,Consultório,desconhecido,Viva Real,0,0,0,1,3492.063492063492
227.0,5600.0,1416.0,3,5,2,2,0,Cobertura,desconhecido,Viva Real,0,0,0,1,9471.36563876652
139.0,343.0,1247.0,3,2,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,8489.208633093525
500.0,,,7,8,7,4,0,Casa,desconhecido,Viva Real,0,0,0,1,11000.0
174.0,0.0,1350.0,2,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9712.643678160919
110.0,,1660.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12272.727272727272
109.0,1100.0,1104.0,3,4,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8715.59633027523
100.0,0.0,0.0,2,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21300.0
69.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9416.391304347826
139.0,343.0,1247.0,3,2,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,8489.208633093525
109.0,1100.0,1104.0,3,4,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8715.59633027523
69.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9416.391304347826
155.0,,,4,4,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16129.032258064517
140.0,3000.0,900.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,7500.0
220.0,,,4,5,4,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12227.272727272728
132.0,,,3,5,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14393.939393939394
49.0,131.0,500.0,1,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16632.65306122449
97.0,2500.0,,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9278.350515463917
270.0,4500.0,1800.0,3,4,2,4,0,Cobertura,desconhecido,Viva Real,0,0,0,0,13333.333333333334
49.0,131.0,500.0,1,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16632.65306122449
62.0,4179.0,,0,1,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,17741.935483870966
46.0,1200.0,363.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8043.478260869565
90.0,473.0,790.0,0,0,0,0,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,5555.555555555556
181.0,5498.0,1756.0,4,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7734.806629834254
61.0,1440.0,990.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,1,10163.934426229509
37.0,,293.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,3243.2432432432433
41.0,1779.0,665.0,0,0,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,9634.146341463415
46.0,1200.0,363.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8043.478260869565
180.0,3600.0,1200.0,3,3,1,2,14,Apartamento,desconhecido,Viva Real,0,0,0,1,15555.555555555555
94.0,3171.0,576.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15425.531914893618
142.0,394.0,680.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8098.591549295775
69.0,133.0,730.0,2,1,0,1,6,Apartamento,desconhecido,Viva Real,0,0,0,1,6666.666666666667
37.0,,293.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,3243.2432432432433
65.0,1157.0,685.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,13692.307692307691
76.0,850.0,570.0,2,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9855.263157894737
24.0,349.0,382.0,1,1,0,0,0,Kitnet/Conjugado,desconhecido,Viva Real,0,0,0,0,10208.333333333334
142.0,394.0,680.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8098.591549295775
48.0,0.0,557.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12750.0
190.0,4690.0,1307.0,4,5,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10042.105263157895
65.0,1157.0,685.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,13692.307692307691
86.0,2700.0,1250.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10976.744186046511
135.0,,,3,1,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16612.392592592594
140.0,2852.0,1266.0,2,3,2,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,6214.285714285715
180.0,3600.0,1200.0,3,3,1,2,14,Apartamento,desconhecido,Viva Real,0,0,0,1,15555.555555555555
110.0,2669.0,721.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9272.727272727272
140.0,2852.0,1266.0,2,3,2,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,6214.285714285715
124.0,5780.0,915.0,0,2,0,3,0,Consultório,desconhecido,Viva Real,0,0,0,0,11612.90322580645
143.0,313.0,1411.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14685.314685314685
38.0,497.0,402.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,11842.105263157895
256.0,11675.0,2200.0,4,6,4,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12890.625
88.0,,795.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8181.818181818182
122.0,,900.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12295.081967213115
125.0,,800.0,3,1,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15120.0
86.0,2700.0,1250.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10976.744186046511
143.0,,1250.0,4,1,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10419.58041958042
88.0,,795.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8181.818181818182
78.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,9581.320512820514
122.0,,900.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12295.081967213115
143.0,,1250.0,4,1,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10419.58041958042
256.0,11675.0,2200.0,4,6,4,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12890.625
143.0,313.0,1411.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14685.314685314685
69.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,10095.101449275362
96.0,140.0,700.0,2,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7916.666666666667
122.0,,900.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12295.081967213115
78.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,9581.320512820514
135.0,305.0,1300.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,17040.74074074074
122.0,,900.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12295.081967213115
269.0,5271.0,,4,4,4,2,0,Casa,desconhecido,Viva Real,0,0,1,1,15613.382899628254
135.0,305.0,1300.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,17040.74074074074
205.0,3000.0,1200.0,3,2,1,2,0,Cobertura,desconhecido,Viva Real,0,0,1,0,9307.317073170732
242.0,,1900.0,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7438.01652892562
216.0,0.0,1500.0,3,4,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,7638.888888888889
153.0,0.0,0.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11854.823529411764
131.0,2964.0,1350.0,2,3,2,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,8396.946564885497
69.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,10095.101449275362
136.0,2950.0,1446.0,4,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7279.411764705882
153.0,0.0,0.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11854.823529411764
157.0,3000.0,1300.0,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7961.783439490446
216.0,0.0,1500.0,3,4,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,7638.888888888889
140.0,,1533.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9642.857142857143
178.0,5547.0,2539.0,4,1,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13483.14606741573
30.0,947.0,444.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,9666.666666666666
205.0,0.0,,4,4,4,3,0,Apartamento,desconhecido,Viva Real,0,0,1,0,15121.951219512195
67.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16283.58208955224
67.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16283.58208955224
330.0,8000.0,1900.0,4,5,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,5454.545454545455
157.0,390.0,1707.0,3,2,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7961.783439490446
49.0,131.0,500.0,1,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16938.775510204083
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15539.567164179105
79.0,1432.0,541.0,2,2,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21806.9153612532
205.0,0.0,,4,4,4,3,0,Apartamento,desconhecido,Viva Real,0,0,1,0,15121.951219512195
264.0,,2200.0,4,1,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7227.272727272727
61.0,,,0,1,0,1,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,1,9078.754098360656
180.0,,1000.0,4,6,4,3,12,Apartamento,desconhecido,Viva Real,0,0,0,0,14444.444444444445
108.0,,,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11111.111111111111
125.0,2900.0,800.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,14400.0
330.0,8000.0,1900.0,4,5,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,5454.545454545455
82.0,1616.0,574.0,2,2,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,20256.09756097561
127.0,3530.0,1010.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6724.4094488188975
235.0,,1825.0,4,2,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7234.04255319149
264.0,,2200.0,4,1,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7227.272727272727
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15539.567164179105
108.0,,,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11111.111111111111
49.0,131.0,500.0,1,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16938.775510204083
235.0,,1825.0,4,2,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7234.04255319149
75.0,190.0,726.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14000.0
91.0,2800.0,0.0,0,0,0,0,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,7967.0329670329675
116.0,2600.0,890.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10224.137931034482
75.0,190.0,726.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14000.0
